Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J0156.3-2420,205.71896,-75.13678,2909.2756,-22.22018061,1.863597,0.14531232,0.122865185,1.8109763,-0.99997455,0.99966604,8.04E-04,0.20808989,-0.0824855,-0.66202134,-0.30320153,-0.35854203,3.610139411,PowerLaw,0.079004616,0.6666667,3FGL J0156.5-2423,3FHL J0156.2-2419,,,0,0,0,0.999905316,9.47E-05,0.95959877,0.04040123,0.999953709,4.63E-05,0.993592628,0.006407372,0,0,0,0
4FGL J0159.0+3313,138.85968,-27.553938,3033.875,-22.32780634,2.021613,0.16302508,0.055568516,0.8242024,0.8519521,-0.37766007,9.80E-04,0.25853962,-0.57466334,-0.6442524,-0.006302278,-0.999996,3.138431692,PowerLaw,0.07377131,0.6666667,,3FHL J0158.8+3314,,,0,0,0,0.999921967,7.80E-05,0.959238872,0.040761128,0.999756154,2.44E-04,0.998127755,0.001872245,0,0,0,0
4FGL J0202.4+2943,140.86646,-30.656414,2272.2278,-22.29044086,2.1965,0.14199749,-0.033239007,0.54810256,-0.23318046,-0.6716214,4.32E-04,0.19557993,-0.64516973,-0.6020524,-0.62282443,-0.0987261,1.717463654,PowerLaw,0.05237976,0.6666667,,,,,0,0,0,0.999898338,1.02E-04,0.959352246,0.040647754,0.998387014,0.001612986,0.998228006,0.001771994,0,0,0,0
4FGL J0204.7+6656,130.0389,5.082897,1133.8226,-21.04643542,2.5340078,0.14929028,0.29989386,4.126601,0.92228496,-0.44919533,0.00375949,0.3741972,-0.644367,-0.7128648,-0.9999337,-0.9122258,1.761836466,LogParabola,0.10406268,0.6666667,,,,,0,0,0,0.771512907,0.228487093,0.674007864,0.325992136,0.474986631,0.525013369,0.209537682,0.790462318,0,0.349,0.815,1
4FGL J0209.8+2626,143.97766,-33.213352,1697.4338,-22.46255724,2.2450566,0.22600193,0.08180269,0.5228105,-0.48427042,-0.5976034,0.002606061,0.42693865,-0.6384753,-0.55502325,-0.66387326,-0.9998468,1.966083807,PowerLaw,0.13728482,0.6666667,,,,,0,0,0,0.999877597,1.22E-04,0.959776154,0.040223846,0.99895909,0.00104091,0.995007687,0.004992313,0,0,0,0
4FGL J0211.5+6219,132.09172,0.885798,1206.474,-21.49181608,2.6623602,0.17937708,0.09220082,1.1134979,0.3009014,-0.20461446,0.002676085,0.33538526,-0.8036332,-0.54678786,-0.9112884,-0.9987016,1.979502419,PowerLaw,0.09313692,0.6666667,,,,,0,0,4,0.956259221,0.043740779,0.95832953,0.04167047,0.974367109,0.025632891,0.901989186,0.098010814,0,0,0,0
4FGL J0212.1+5321,134.92581,-7.630409,1033.5746,-19.74361692,2.2148967,0.055856057,0.37051806,11.080697,-0.44509444,-0.0863497,0.001385645,0.14145896,-0.4521677,-0.67736125,-0.9361664,-0.999579,1.174217033,LogParabola,0.046264093,0.6666667,3FGL J0212.1+5320,,,,0,0,0,7.27E-04,0.99927279,0.540895766,0.459104234,0.003987099,0.996012901,0.00901405,0.99098595,1,0.537,1,1
4FGL J0215.0-5330,278.26434,-59.439705,3946.8267,-23.16932134,2.0064764,0.5275361,0.35460654,1.0340322,-0.8756417,-0.80823356,0.004160896,1.1458097,-0.4252863,-0.15834582,-0.45488584,-0.9999123,2.32894074,PowerLaw,0.3445032,0.6666667,,,,,0,0,0,0.999934606,6.54E-05,0.959228238,0.040771762,0.999821421,1.79E-04,0.99372761,0.00627239,0,0,0,0
4FGL J0221.4+6241e,133.04836,1.599426,1543.3099,-19.42477809,2.4054542,0.15471672,0.48992616,5.694505,-0.64766484,-0.03939233,0.005144518,0.44946945,-0.54536724,-0.84297484,-0.85657126,-0.8048553,0.87377467,LogParabola,0.15438019,0.6666667,3FGL J0224.0+6235,,SNR,HB 3,,,4,0.191915336,0.808084664,0.564773607,0.435226393,0.117376733,0.882623267,0.075634359,0.924365641,1,0.513,1,1
4FGL J0222.4+6156e,133.41885,0.9361786,1458.3889,-18.20515987,2.4307818,0.030976178,0.22853066,14.274336,0.1583215,-0.32185888,0.001128353,0.09040477,-0.66550505,-0.75164276,-0.9112924,-0.6238322,1.989672458,LogParabola,0.024264878,0.6666667,3FGL J0223.6+6204,,snr,W 3,,,4,0.001145508,0.998854492,0.541423668,0.458576332,2.61E-04,0.999739034,0.035834174,0.964165826,1,0.538,1,1
4FGL J0224.8+2937,146.1344,-28.999453,439.57773,-22.88012941,2.8368835,0.19315235,0.012786744,0.13873585,-0.20835866,-0.91313195,0.003901999,0.31641743,-0.49294123,-0.75799966,-0.99997354,-0.9456715,1.872761626,PowerLaw,0.091763854,0.6666667,,,,,0,0,4,0.999913792,8.62E-05,0.968324572,0.031675428,0.997076461,0.002923539,0.984235463,0.015764537,0,0,0,0
4FGL J0225.5-5530,278.4642,-56.925102,2159.2012,-22.50214589,2.4725177,0.1331438,-0.0946596,1.5791787,-0.70343834,-0.92211145,0.005064464,1.9830775,-0.29648504,-0.5292427,-0.59666044,-0.99990255,1.935162111,PowerLaw,0.040827934,0.6666667,,,,,0,0,0,0.99998273,1.73E-05,0.959527704,0.040472296,0.998777134,0.001222866,0.974444314,0.025555686,0,0,0,0
4FGL J0226.9+7744,128.05937,15.830147,5003.3135,-22.69934458,1.9986678,0.23975381,0.1295983,1.2087916,-0.97365284,0.99929017,0.001316978,0.42085096,0.5516809,-0.709451,-0.3486303,-0.70027095,1.989677218,PowerLaw,0.13295363,0.6666667,,,,,0,0,0,0.999799353,2.01E-04,0.957488217,0.042511783,0.998236622,0.001763378,0.986535493,0.013464507,0,0,0,0
4FGL J0230.3+1713,154.16728,-39.57315,1091.6952,-21.97785874,2.503713,0.19267654,0.11410546,0.93327445,-0.06825986,-0.46793306,0.003486594,0.3994895,-0.7777019,-0.58671105,-0.9999739,0.9836957,2.090983397,PowerLaw,0.13590579,0.6666667,,,,,0,0,0,0.999274382,7.26E-04,0.960262581,0.039737419,0.996583396,0.003416604,0.988115575,0.011884425,0,0,0,0
4FGL J0231.0+3505,145.00188,-23.465021,8759.94,-23.2572257,1.6851197,0.56078464,0.9910717,2.6112323,0.99983525,-0.89550066,9.71E-04,0.06961679,-0.999908,0.9997371,-0.32627967,-0.67084485,2.151910278,PowerLaw,0.15063961,0.6666667,,,,,0,0,256,0.999271782,7.28E-04,0.944280222,0.055719778,0.980159583,0.019840417,0.982369999,0.017630001,0,0.009,0,0
4FGL J0235.3+5650,136.81866,-3.1947489,832.3169,-21.14334249,2.6387558,0.1517038,0.40222147,4.063979,-0.14192066,-0.2007072,0.004669049,0.33946764,-0.74427396,-0.83127666,-0.8923203,-0.99793303,2.273243694,LogParabola,0.14375019,0.6666667,3FGL J0235.7+5647,,,,0,0,0,0.896022908,0.103977092,0.875174877,0.124825123,0.855163381,0.144836619,0.351736464,0.648263536,0,0.018,0,0.991
4FGL J0237.8+5238,138.82658,-6.920497,1590.0896,-20.47070655,2.223028,0.13521756,0.5178352,6.919236,-0.19924258,-0.37286356,0.002140647,0.2681321,-0.269704,-0.5847505,-0.98114526,-0.9989447,1.848266373,LogParabola,0.11481656,0.6666667,3FGL J0238.0+5237,,,,0,0,0,6.72E-04,0.999327605,0.571820223,0.428179777,0.274010857,0.725989143,0.011936235,0.988063765,1,0.506,1,1
4FGL J0240.5+6113,135.68022,1.0876453,1177.757,-16.86556128,2.3717105,0.008191214,0.15187922,28.226702,-0.13987109,-0.4753456,1.24E-04,0.012195752,-0.64861304,-0.70558125,-0.8729564,-0.7386893,5.297133347,LogParabola,0.005387567,0.6666667,3FGL J0240.5+6113,3FHL J0240.5+6113,HMB,LSI +61 303,1,0.9958602,0,0.988996351,0.011003649,0.536177207,0.463822793,1.58E-06,0.99999842,0.750054839,0.249945161,0,0.54,1,0
4FGL J0242.6-0000,172.09357,-51.930832,836.02264,-21.27213084,2.3761196,0.06984864,0.03636767,0.9410782,-0.49752656,-0.5242195,9.18E-04,0.107514046,-0.726952,-0.7044718,-0.28194702,-0.99989873,2.476181919,PowerLaw,0.04027592,0.6666667,3FGL J0242.7-0001,3FHL J0242.7-0002,sbg,NGC 1068,0.9995775,0.99712574,0,0.999506545,4.93E-04,0.962391071,0.037608929,0.999621315,3.79E-04,0.996486174,0.003513826,0,0,0,0
4FGL J0245.0+4755,141.86679,-10.73122,1356.3013,-22.57832666,2.4183786,0.24357596,0.13862322,0.8121866,-0.99784523,0.96291184,0.002976579,0.41690543,-0.5823744,-0.7631915,-0.56532353,-0.9999911,2.252212122,PowerLaw,0.18930508,0.6666667,3FGL J0244.4+4745,,,,0,0,0,0.999726352,2.74E-04,0.959287899,0.040712101,0.998576563,0.001423437,0.956986479,0.043013521,0,0,0,0
4FGL J0246.0-4838,264.79352,-59.122177,1356.6874,-23.06207098,2.4489474,0.50514865,0.44653854,1.1978357,-0.82260805,-0.6961459,0.008050426,1.0706692,-0.49561316,-0.66698444,-0.99999934,0.9947189,2.200377958,PowerLaw,0.34560296,0.6666667,,,,,0,0,0,0.99964813,3.52E-04,0.960902036,0.039097964,0.999270019,7.30E-04,0.966403015,0.033596985,0,0,0,0
4FGL J0251.1-1830,201.90068,-61.187057,6462.734,-22.67372266,1.6237446,0.3006073,0.5034518,3.6969025,0.30631596,0.0729381,0.001511054,0.05409047,0.28433666,0.24762112,-0.34700093,-0.65106136,1.621157716,LogParabola,0.23109514,0.6666667,3FGL J0251.1-1829,3FHL J0251.2-1830,,,0,0,0,0.996753385,0.003246615,0.936407798,0.063592202,0.973621407,0.026378593,0.958132735,0.041867265,0,0.012,0,0
4FGL J0252.0-3657,241.66917,-62.75466,3276.7622,-23.02182752,1.9457521,1.2139058,0.8501078,2.028907,-0.99999094,0.99985284,0.002179714,0.13014,-0.66875607,0.0938463,-0.8095272,-0.9999948,2.839841357,PowerLaw,0.7247968,0.6666667,,,,,0,0,0,0.995437367,0.004562633,0.959136204,0.040863796,0.999105929,8.94E-04,0.984974982,0.015025018,0,0,0,0
4FGL J0257.8+7044,133.05244,10.397166,1642.129,-22.04685087,2.5081384,0.316204,0.16710939,1.1017648,0.99215543,-0.34944054,0.001739895,0.14029007,-0.66479445,-0.81371963,-0.7801682,-0.37160745,1.531917335,PowerLaw,0.23539655,0.6666667,,,,,0,0,8,0.997931475,0.002068525,0.956365958,0.043634042,0.951664051,0.048335949,0.914959753,0.085040247,0,0,0,0
4FGL J0259.0+0552,170.74869,-44.826824,2067.9392,-21.08188286,2.0966868,0.11199852,0.11677192,2.2822864,-0.99768406,0.96077615,0.001183097,0.21659712,-0.5798425,-0.3829876,-0.7404004,-0.9999816,2.69168717,PowerLaw,0.0617976,0.6666667,3FGL J0258.9+0552,3FHL J0258.9+0554,,,0,0,0,0.999731456,2.69E-04,0.959315473,0.040684527,0.99738049,0.00261951,0.989450498,0.010549502,0,0,0,0
4FGL J0301.6-5617,273.40692,-52.710155,3409.3887,-22.68235904,1.9123611,0.21282975,0.16577199,1.6337589,0.7575351,-0.5140158,0.00162112,0.3967896,-0.14821222,-0.75799197,0.23603174,-0.9999404,3.041291534,PowerLaw,0.12462048,0.6666667,,3FHL J0301.4-5618,,,0,0,0,0.99978201,2.18E-04,0.959191238,0.040808762,0.999851308,1.49E-04,0.992740949,0.007259051,0,0,0,0
4FGL J0302.5+3354,151.80461,-21.519827,1725.5463,-22.07095715,2.3196275,0.11252829,-0.035490427,0.6991621,0.9996526,-0.10495581,4.14E-04,0.1532559,-0.8378174,-0.48451173,-0.43290496,-0.49818608,1.583518473,PowerLaw,0.043443825,0.6666667,,3FHL J0302.6+3354,,,0,0,4,0.999713155,2.87E-04,0.958949519,0.041050481,0.991112183,0.008887817,0.99624949,0.00375051,0,0,0,0
4FGL J0302.7+5717,139.97336,-1.1731087,667.91,-21.67167721,2.7672262,0.15781347,0.060876064,0.7558986,0.99993324,-0.44055873,0.003426082,0.2673511,-0.7726494,-0.73681414,-0.99068415,-0.9750391,1.372179237,PowerLaw,0.09031651,0.6666667,,,,,0,0,13,0.984579277,0.015420723,0.957170338,0.042829662,0.904911334,0.095088666,0.895450587,0.104549413,0,0,0,0
4FGL J0304.6+6554,135.96774,6.4649677,2594.101,-21.9259312,2.2824311,0.3645293,0.5852535,2.5282261,-0.9999848,0.99980265,0.006159654,0.9466474,-0.17837913,-0.5738279,-0.9999979,0.99983686,1.712116966,PowerLaw,0.38527027,0.6666667,,,,,0,0,0,0.998045646,0.001954354,0.941746274,0.058253726,0.956057877,0.043942123,0.905927855,0.094072145,0,0.006,0,0
4FGL J0308.9-4702,258.67087,-56.538757,12573.063,-23.8249314,1.5949936,0.99733293,0.37524292,1.5498742,-0.99970156,-0.8122497,0.001179095,0.04039778,0.9972342,-0.4565232,0.32228872,-0.9993279,2.717057152,PowerLaw,0.5534051,0.6666667,,,,,0,0,0,0.999690464,3.10E-04,0.955707822,0.044292178,0.999918341,8.17E-05,0.9944941,0.0055059,0,0,0,0
4FGL J0312.1-0921,191.49574,-52.37003,1171.3226,-20.67327526,2.2159896,0.13050081,0.6026905,7.7608595,-0.9995446,0.99793696,0.003958155,0.37097552,-0.4002052,-0.7066268,-0.96584773,-0.99110126,1.846720687,LogParabola,0.12184812,0.6666667,3FGL J0312.1-0921,,,,0,0,0,0.112533609,0.887466391,0.565405931,0.434594069,0.252686697,0.747313303,0.066767806,0.933232194,1,0.514,0.999,1
4FGL J0312.7+2012,162.51157,-31.580492,6029.088,-22.5213395,1.8239946,0.23648778,0.18265142,1.6182717,0.81004304,0.6928802,0.001309798,0.46584284,-0.39447942,0.011290143,-0.68933946,-0.3290874,2.494170515,PowerLaw,0.14005542,0.6666667,3FGL J0312.7+2011,3FHL J0312.7+2013,,,0,0,0,0.999418237,5.82E-04,0.95464169,0.04535831,0.992706975,0.007293025,0.995879286,0.004120714,0,0,0,0
4FGL J0313.6-7508,291.90625,-38.782734,365.73334,-23.14507471,2.926913,0.2039447,0.064050645,0.50695926,-0.7663442,-0.50941604,0.005718493,0.3530975,-0.86687756,-0.74880874,-0.9999906,-0.15271813,1.86735655,PowerLaw,0.13022013,0.6666667,,,,,0,0,4,0.99988885,1.11E-04,0.971012502,0.028987498,0.998478975,0.001521025,0.980337472,0.019662528,0,0,0,0
4FGL J0314.1+2827,157.3119,-24.727674,876.62286,-22.19644609,2.527619,0.1833692,0.118248135,1.2988452,-0.02565783,-0.5295493,0.003995706,0.37186915,-0.84430563,-0.44044143,-0.63139266,-0.99999875,1.154376939,PowerLaw,0.10890834,0.6666667,,,,,0,0,0,0.999932612,6.74E-05,0.959600228,0.040399772,0.982659636,0.017340364,0.976373191,0.023626809,0,0,0,0
4FGL J0314.1+5033,144.81888,-6.147501,1186.4335,-22.08335971,2.503041,0.32348642,0.48030564,2.8834333,-0.995854,0.9992722,0.008279423,0.77792937,-0.71399635,-0.6166533,-0.9997961,0.6674638,2.719932427,PowerLaw,0.2623922,0.6666667,,,,,0,0,8,0.99903749,9.63E-04,0.957285707,0.042714293,0.988064896,0.011935104,0.953032742,0.046967258,0,0,0,0
4FGL J0314.4-4805,259.68732,-55.260857,1359.0547,-22.75587812,2.2823741,0.2611729,0.19914441,1.3210007,-0.6196112,0.459938,0.003976382,0.48523107,-0.6385499,-0.5815292,-0.8849659,-0.99515826,1.728693946,PowerLaw,0.18882303,0.6666667,,,,,0,0,0,0.998865122,0.001134878,0.960120997,0.039879003,0.996035728,0.003964272,0.959971549,0.040028451,0,0,0,0
4FGL J0327.6+2620,161.34569,-24.651138,5275.1377,-22.80180465,1.944023,0.30428487,0.07238403,0.61668974,0.9695793,-0.5211064,0.001399243,0.5605841,-0.99849033,0.9883585,-0.22711487,-0.7065509,1.277934258,PowerLaw,0.13625085,0.6666667,,3FHL J0327.6+2619,,,0,0,0,0.999822007,1.78E-04,0.957140559,0.042859441,0.994441189,0.005558811,0.990218146,0.009781854,0,0,0,0
4FGL J0328.4-4736,257.45047,-53.26914,1107.3514,-22.33702071,2.363674,0.117786676,0.002292942,0.046484556,0.9467169,-0.647172,0.001022505,0.17333035,-0.715679,-0.6085828,-0.38838872,-0.99983937,2.617699208,PowerLaw,0.057185672,0.6666667,,,,,0,0,0,0.999766084,2.34E-04,0.962412941,0.037587059,0.999687624,3.12E-04,0.999130035,8.70E-04,0,0,0,0
4FGL J0328.5+6114,140.70706,3.9219084,1029.2404,-21.65458666,2.6686323,0.16209303,0.10635553,1.3764777,-0.7348095,-0.23579693,0.00269447,0.26584643,-0.7634453,-0.68381655,-0.9414681,-0.9974428,1.558359222,PowerLaw,0.09071902,0.6666667,3FGL J0332.4+6110,,,,0,0,264,0.988346989,0.011653011,0.957878019,0.042121981,0.975306773,0.024693227,0.877616851,0.122383149,0,0,0,0
4FGL J0328.6-1129,197.75139,-49.97398,1770.1268,-22.39653648,2.2962093,0.158507,-0.022807442,0.28572103,-0.4014598,-0.6940307,5.90E-04,0.20273048,-0.75504327,-0.6943872,-0.468187,0.03483343,2.138359763,PowerLaw,0.07036036,0.6666667,,,,,0,0,0,0.99984387,1.56E-04,0.959821095,0.040178905,0.999713829,2.86E-04,0.99871788,0.00128212,0,0,0,0
4FGL J0330.1+5038,146.91196,-4.696355,1176.7079,-21.07094635,2.50502,0.2003392,0.48317316,4.7395587,-0.56872773,-0.10310828,0.004833648,0.47285414,-0.658592,-0.65808225,-0.99999917,0.98729515,2.025704472,LogParabola,0.16013768,0.6666667,,,,,0,0,0,0.96509844,0.03490156,0.784875659,0.215124341,0.843698515,0.156301485,0.201388823,0.798611177,0,0.122,0,1
4FGL J0330.7+5845,142.34935,2.021978,824.0845,-21.14065932,2.6833804,0.22357142,0.6221193,4.6737394,-0.6625578,0.18692377,0.016929926,1.1555773,-0.72704655,-0.98516846,-0.98329353,-0.9968549,1.97317261,LogParabola,0.15151405,0.6666667,,,,,0,0,6,0.88653961,0.11346039,0.659548639,0.340451361,0.599454837,0.400545163,0.316004001,0.683995999,0,0.373,0.316,0.998
4FGL J0333.0-3044,228.62848,-54.644314,4441.2773,-23.10949537,1.8794572,0.2314488,0.07428824,0.71472794,-0.99769914,0.9999217,7.24E-04,0.30170983,-0.16111961,-0.5472065,-0.62696654,-0.3026733,2.649516496,PowerLaw,0.11371621,0.6666667,,,,,0,0,0,0.999876412,1.24E-04,0.958847357,0.041152643,0.999809626,1.90E-04,0.998194801,0.001805199,0,0,0,0
4FGL J0333.4-2705,222.41309,-54.09932,2145.461,-22.69460404,2.1028833,0.2404881,0.06170628,0.5285708,-0.8844092,0.048942983,0.002144968,0.45346808,-0.6518616,-0.25094423,-0.84623444,-0.12537943,2.236131287,PowerLaw,0.12345101,0.6666667,,,,,0,0,0,0.999519319,4.81E-04,0.959711741,0.040288259,0.999678593,3.21E-04,0.995313205,0.004686795,0,0,0,0
4FGL J0336.0+7502,133.08284,15.5278635,1290.8848,-20.41790882,2.2162364,0.105453484,0.358797,6.7803764,0.32961443,-0.5293001,0.001375656,0.1685501,-0.340198,-0.59410965,-0.8837063,-0.9999687,1.741262811,LogParabola,0.070127495,0.6666667,3FGL J0336.1+7500,,,,0,0,512,5.84E-04,0.999416408,0.562124864,0.437875136,0.230259657,0.769740343,0.018154166,0.981845834,1,0.523,1,1
4FGL J0337.5+2423c,164.61195,-24.741873,1281.5547,-22.17350302,2.3973207,0.16462043,0.07852205,0.95699596,-0.48106983,-0.61219937,0.00211226,0.25811005,-0.81576365,-0.4571116,-0.46801114,-1,2.047252887,PowerLaw,0.09118095,0.6666667,,,,,0,0,33,0.999379685,6.20E-04,0.959943502,0.040056498,0.998940347,0.001059653,0.989759027,0.010240973,0,0,0,0
4FGL J0340.4+5302,146.7922,-1.821867,540.0826,-20.67867862,2.9236324,0.065728046,0.5867085,12.293677,-0.14695427,-0.62859756,0.005034599,0.1899924,-0.9239938,-0.99848926,-0.9998748,-0.747539,2.007935098,LogParabola,0.068418756,0.6666667,3FGL J0340.4+5302,,,,0,0,0,0.085397908,0.914602092,0.573513951,0.426486049,0.001619638,0.998380362,0.404905543,0.595094457,1,0.512,1,0.92
4FGL J0341.9+3153c,160.21904,-18.36376,1509.016,-21.18362565,2.466326,0.18265274,0.13096532,1.4852164,-0.21167587,-0.607843,0.005587579,0.7601371,-0.7385317,-0.6236748,-0.99603164,0.91138124,2.185061709,PowerLaw,0.1223414,0.6666667,3FGL J0342.3+3148c,,,,0,0,32,0.998297731,0.001702269,0.959286574,0.040713426,0.99345235,0.00654765,0.896792862,0.103207138,0,0,0,0
4FGL J0343.3-6303,277.24048,-44.547157,2664.4434,-22.28974374,2.047086,0.15746672,0.052071698,0.7258344,0.81811297,-0.8339984,8.27E-04,0.22748886,-0.47872582,-0.6632008,-0.19855021,-0.83180994,2.237412012,PowerLaw,0.07692707,0.6666667,,3FHL J0343.5-6302,,,0,0,0,0.999844096,1.56E-04,0.959291675,0.040708325,0.999422743,5.77E-04,0.99843008,0.00156992,0,0,0,0
4FGL J0346.2+3235,160.49614,-17.246677,1072.2805,-21.72338095,2.5610263,0.19306183,0.13109827,1.3539665,0.89923555,-0.4416302,0.003542213,0.32624424,-0.8299238,-0.6769587,-0.59380484,-0.999776,2.293507475,PowerLaw,0.1120562,0.6666667,,,,,0,0,16,0.998141608,0.001858392,0.959588498,0.040411502,0.990508751,0.009491249,0.909977501,0.090022499,0,0,0,0
4FGL J0347.0-6400,278.07047,-43.70364,1919.8276,-22.14977653,2.3204176,0.33398807,0.999537,4.2336283,-0.9290062,0.99631965,0.001135654,0.31894886,-0.06299551,-0.6536711,-0.9997891,0.5308702,1.563101558,LogParabola,,0.6666667,,,,,0,0,2048,0.883420163,0.116579837,0.809541288,0.190458712,0.890843077,0.109156923,0.580872191,0.419127809,0,0.112,0,0.1
4FGL J0358.1+2850,165.09822,-18.356842,907.68713,-22.17951923,2.5685651,0.3912737,0.9514858,3.8323689,0.9999724,-0.6334293,0.00577878,0.50427717,-0.47103325,-1,0.9999997,-0.9998342,1.325345188,LogParabola,0.2900953,0.6666667,,,,,0,0,1,0.999917838,8.22E-05,0.863000093,0.136999907,0.957303437,0.042696563,0.825921015,0.174078985,0,0.036,0,0
4FGL J0359.3+3626,159.98468,-12.574114,800.19135,-21.83557563,2.6332672,0.2872592,0.7371521,4.261063,0.9668597,-0.14654793,0.006204621,0.47222716,-0.73858064,-0.92693126,-0.99984866,0.6700739,0.339578752,LogParabola,0.23228973,0.6666667,,,,,0,0,1,0.982132851,0.017867149,0.563170058,0.436829942,0.081760507,0.918239493,0.62593101,0.37406899,0,0.516,1,0.014
4FGL J0359.7+4445,154.47958,-6.2716684,2476.3506,-21.97727711,2.2757714,0.120240875,-0.05721055,1.1608398,-0.97031224,0.9947064,9.36E-04,0.13543646,-0.9490949,-0.029170379,-0.922533,0.7632518,2.030753889,PowerLaw,0.040437523,0.6666667,,,unk,1RXS J040006.3+444512,0,0.8784544,1,0.998074515,0.001925485,0.958637832,0.041362168,0.99670679,0.00329321,0.988600227,0.011399773,0,0,0,0
4FGL J0402.5+5402,148.71283,1.0319921,9200.324,-22.12607237,1.9700702,0.1996345,0.012072536,0.119218245,-0.9542407,0.9916611,3.12E-04,0.23861699,0.16275296,-0.6643018,-0.5085757,-0.22396924,2.526943574,PowerLaw,0.08639765,0.6666667,,,unk,TXS 0358+539,0,0.86799777,0,0.999558465,4.42E-04,0.956454798,0.043545202,0.998464747,0.001535253,0.993157155,0.006842845,0,0,0,0
4FGL J0405.9+3041,165.06317,-15.846429,1784.8818,-22.32693338,2.3698332,0.15617304,-0.006139059,0.05357432,0.94838005,0.988173,0.001143748,0.13818103,-0.8504181,-0.6811324,-0.47280705,-0.46606857,1.954432346,PowerLaw,0.06837256,0.6666667,,,,,0,0,2,0.99971087,2.89E-04,0.958963851,0.041036149,0.995008565,0.004991435,0.991258541,0.008741459,0,0,0,0
4FGL J0407.7-5702,267.7967,-44.4116,1327.9434,-22.86064551,2.4098535,0.12303617,-0.08634065,1.4741267,-0.17793423,-0.7376129,2.60E-04,0.1698387,-0.590126,-0.7675537,-0.6977161,0.052039344,1.20110364,PowerLaw,0.045507934,0.6666667,,,,,0,0,0,0.999870252,1.30E-04,0.960082189,0.039917811,0.995057704,0.004942296,0.994004015,0.005995985,0,0,0,0
4FGL J0409.2+2542,169.287,-18.876911,3147.052,-22.16582118,2.089314,0.22638863,0.106429555,1.130276,0.9550982,-0.6350615,0.002073481,0.48989078,-0.5725099,-0.32051614,-0.65103245,-0.95446,2.035451056,PowerLaw,0.116710104,0.6666667,,,,,0,0,0,0.999816997,1.83E-04,0.9582932,0.0417068,0.992972516,0.007027484,0.996414083,0.003585917,0,0,0,0
4FGL J0409.4-3822,241.17305,-47.41337,5917.2407,-22.79600232,1.8636657,0.38383853,0.6501986,2.7323298,-0.5002438,-0.9992685,0.008764232,1.8240514,-0.32847872,0.95350426,-0.7200091,-0.5540322,1.994369833,PowerLaw,0.36071768,0.6666667,,,,,0,0,16,0.999940587,5.94E-05,0.954547029,0.045452971,0.995873528,0.004126472,0.981926481,0.018073519,0,0,0,0
4FGL J0413.1-0304,195.4647,-36.191944,683.1202,-22.06975222,2.673144,0.1410258,0.07713416,0.97109526,0.99993986,-0.6427162,0.004095831,0.32063183,-0.69894505,-0.84584653,-0.8916418,-0.99999475,2.307843631,PowerLaw,0.084749795,0.6666667,,,,,0,0,0,0.999886524,1.13E-04,0.964816437,0.035183563,0.990915869,0.009084131,0.986643218,0.013356782,0,0,0,0
4FGL J0414.3+4522,155.9795,-4.0844064,6241.8037,-22.34704166,1.954565,0.17705894,0.013736459,0.14580444,-0.9998696,-0.7856854,2.43E-04,0.18688667,0.9988628,-0.6559522,-0.5818099,-0.53256845,2.28497867,PowerLaw,0.08956481,0.6666667,,,,,0,0,0,0.999895767,1.04E-04,0.958245412,0.041754588,0.999772893,2.27E-04,0.998136948,0.001863052,0,0,0,0
4FGL J0414.6+5711,147.84787,4.502063,5347.5137,-22.03815118,1.998897,0.24216513,0.11202871,1.2449678,0.6587284,-0.19641782,2.52E-04,0.22511926,-0.006802652,-0.46722284,-0.35886672,-0.75565374,1.861610586,PowerLaw,0.11562754,0.6666667,,3FHL J0414.7+5711,,,0,0,0,0.999811504,1.88E-04,0.955767743,0.044232257,0.991460681,0.008539319,0.99425205,0.00574795,0,0,0,0
4FGL J0414.7-4300,247.90213,-46.22139,1147.348,-21.57278209,2.3673682,0.20013563,0.9818575,6.403595,-0.29378712,-0.15448776,9.56E-04,0.19606926,-0.43212476,-0.87480783,-0.99986714,0.0421358,1.085188476,LogParabola,0.11596808,0.6666667,,,,,0,0,0,0.015757865,0.984242135,0.578383655,0.421616345,0.238318335,0.761681665,0.14282883,0.85717117,1,0.502,0.999,1
