Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
4FGL J0158.4+1230,147.38742,-47.16051,285.49753,-22.9979448,2.9552162,0.3023056,0.4861366,2.107694,-0.42342302,-0.75302076,0.025382284,0.6666667,-0.997119,-0.99978536,0.99996126,-0.9997659,1.77982314,PowerLaw,0.3023165,0.81734085,,,agn,CRATES J015855+130705,0.3,0,262,0.999949463,5.05e-05,0.988595615,0.011404385,0.999189517,0.00081,0.957425662,0.042574338,0,0,0,0,AGN
4FGL J0159.0+3313,138.85968,-27.553938,3033.875,-22.3278063,2.021613,0.16302508,0.055568516,0.8242024,0.8519521,-0.37766007,0.00098,0.6666667,-0.57466334,-0.6442524,-0.006302278,-0.999996,3.13843169,PowerLaw,0.07377131,0.25853962,,3FHL J0158.8+3314,,,0,0,0,0.99995314,4.69e-05,0.974334635,0.025665365,0.999744315,0.000256,0.997949665,0.002050335,0,0,0,0,AGN
4FGL J0202.4+2943,140.86646,-30.656414,2272.2278,-22.2904409,2.1965,0.14199749,-0.033239007,0.54810256,-0.23318046,-0.6716214,0.000432,0.6666667,-0.64516973,-0.6020524,-0.62282443,-0.0987261,1.71746365,PowerLaw,0.05237976,0.19557993,,,,,0,0,0,0.999898743,0.000101,0.974847254,0.025152746,0.99828623,0.00171377,0.998082202,0.001917798,0,0,0,0,AGN
4FGL J0204.7+6656,130.0389,5.082897,1133.8226,-21.0464354,2.5340078,0.14929028,0.29989386,4.126601,0.92228496,-0.44919533,0.00375949,0.6666667,-0.644367,-0.7128648,-0.9999337,-0.9122258,1.76183647,LogParabola,0.10406268,0.3741972,,,,,0,0,0,0.809250273,0.190749727,0.544553814,0.455446186,0.464328072,0.535671928,0.782101373,0.217898627,0,0.498,0.86,0,MIXED
4FGL J0209.8+2626,143.97766,-33.213352,1697.4338,-22.4625572,2.2450566,0.22600193,0.08180269,0.5228105,-0.48427042,-0.5976034,0.002606061,0.6666667,-0.6384753,-0.55502325,-0.66387326,-0.9998468,1.96608381,PowerLaw,0.13728482,0.42693865,,,,,0,0,0,0.999888388,0.000112,0.975712553,0.024287447,0.99892411,0.00107589,0.996746051,0.003253949,0,0,0,0,AGN
4FGL J0211.5+6219,132.09172,0.885798,1206.474,-21.4918161,2.6623602,0.17937708,0.09220082,1.1134979,0.3009014,-0.20461446,0.002676085,0.6666667,-0.8036332,-0.54678786,-0.9112884,-0.9987016,1.97950242,PowerLaw,0.09313692,0.33538526,,,,,0,0,4,0.965136872,0.034863128,0.970707528,0.029292472,0.972930103,0.027069897,0.970092507,0.029907493,0,0,0,0,AGN
4FGL J0212.1+5321,134.92581,-7.630409,1033.5746,-19.7436169,2.2148967,0.055856057,0.37051806,11.080697,-0.44509444,-0.0863497,0.001385645,0.6666667,-0.4521677,-0.67736125,-0.9361664,-0.999579,1.17421703,LogParabola,0.046264093,0.14145896,3FGL J0212.1+5320,,,,0,0,0,0.000881,0.999119062,0.315380361,0.684619639,0.003642932,0.996357068,0.009951034,0.990048966,1,0.813,1,1,PSR
4FGL J0215.0-5330,278.26434,-59.439705,3946.8267,-23.1693213,2.0064764,0.5275361,0.35460654,1.0340322,-0.8756417,-0.80823356,0.004160896,0.6666667,-0.4252863,-0.15834582,-0.45488584,-0.9999123,2.32894074,PowerLaw,0.3445032,1.1458097,,,,,0,0,0,0.999934606,6.54e-05,0.974240075,0.025759925,0.999831776,0.000168,0.994981095,0.005018905,0,0,0,0,AGN
4FGL J0222.7+5016,137.51425,-9.997538,5491.7173,-22.6446828,1.9020914,0.33643404,0.14702345,0.82268775,0.99999017,-0.85622424,0.001185256,0.6666667,-0.232113,-0.6299847,0.064650804,-0.7681271,2.4647171,PowerLaw,0.15102573,0.50944346,,,unk,ERC353 G137.53-09.97,0.93,0,0,0.999789925,0.00021,0.970801329,0.029198671,0.999036897,0.000963,0.995555858,0.004444142,0,0,0,0,AGN
4FGL J0224.8+2937,146.1344,-28.999453,439.57773,-22.8801294,2.8368835,0.19315235,0.012786744,0.13873585,-0.20835866,-0.91313195,0.003901999,0.6666667,-0.49294123,-0.75799966,-0.99997354,-0.9456715,1.87276163,PowerLaw,0.091763854,0.31641743,,,,,0,0,4,0.999916163,8.38e-05,0.985155039,0.014844961,0.996910565,0.003089435,0.987704312,0.012295688,0,0,0,0,AGN
4FGL J0225.5-5530,278.4642,-56.925102,2159.2012,-22.5021459,2.4725177,0.1331438,-0.0946596,1.5791787,-0.70343834,-0.92211145,0.005064464,0.6666667,-0.29648504,-0.5292427,-0.59666044,-0.99990255,1.93516211,PowerLaw,0.040827934,1.9830775,,,,,0,0,0,0.99998273,1.73e-05,0.975250266,0.024749734,0.998970534,0.001029466,0.985556762,0.014443238,0,0,0,0,AGN
4FGL J0226.9+7744,128.05937,15.830147,5003.3135,-22.6993446,1.9986678,0.23975381,0.1295983,1.2087916,-0.97365284,0.99929017,0.001316978,0.6666667,0.5516809,-0.709451,-0.3486303,-0.70027095,1.98967722,PowerLaw,0.13295363,0.42085096,,,,,0,0,0,0.999832365,0.000168,0.969728147,0.030271853,0.998170296,0.001829704,0.994865808,0.005134192,0,0,0,0,AGN
4FGL J0230.3+1713,154.16728,-39.57315,1091.6952,-21.9778587,2.503713,0.19267654,0.11410546,0.93327445,-0.06825986,-0.46793306,0.003486594,0.6666667,-0.7777019,-0.58671105,-0.9999739,0.9836957,2.0909834,PowerLaw,0.13590579,0.3994895,,,,,0,0,0,0.999330764,0.000669,0.976887895,0.023112105,0.996446421,0.003553579,0.992812894,0.007187106,0,0,0,0,AGN
4FGL J0231.0+3505,145.00188,-23.465021,8759.94,-23.2572257,1.6851197,0.56078464,0.9910717,2.6112323,0.99983525,-0.89550066,0.000971,0.6666667,-0.999908,0.9997371,-0.32627967,-0.67084485,2.15191028,PowerLaw,0.15063961,0.06961679,,,,,0,0,256,0.999386541,0.000613,0.944346713,0.055653287,0.978744498,0.021255502,0.985407693,0.014592307,0,0.009,0,0,AGN
4FGL J0235.3+5650,136.81866,-3.1947489,832.3169,-21.1433425,2.6387558,0.1517038,0.40222147,4.063979,-0.14192066,-0.2007072,0.004669049,0.6666667,-0.74427396,-0.83127666,-0.8923203,-0.99793303,2.27324369,LogParabola,0.14375019,0.33946764,3FGL J0235.7+5647,,,,0,0,0,0.911686305,0.088313695,0.825441885,0.174558115,0.848620082,0.151379918,0.856460266,0.143539734,0,0.027,0,0,AGN
4FGL J0237.8+5238,138.82658,-6.920497,1590.0896,-20.4707065,2.223028,0.13521756,0.5178352,6.919236,-0.19924258,-0.37286356,0.002140647,0.6666667,-0.269704,-0.5847505,-0.98114526,-0.9989447,1.84826637,LogParabola,0.11481656,0.2681321,3FGL J0238.0+5237,,,,0,0,0,0.00089,0.999110376,0.385854229,0.614145771,0.262298444,0.737701556,0.063205361,0.936794639,1,0.743,1,1,PSR
4FGL J0239.1+6634,133.35677,5.912753,1745.5057,-21.8933915,2.5409133,0.273158,0.2231466,2.0699286,0.99700594,0.94532645,0.004119909,0.6666667,-0.8109958,-0.60603744,-0.98293746,-0.99960876,0.443206496,PowerLaw,0.13808379,0.42363277,,,agn,2MASS J02402251+6630055,0.29,0,16,0.996348231,0.003651769,0.571662376,0.428337624,0.242046637,0.757953363,0.951603344,0.048396656,0,0.435,0.997,0,MIXED
4FGL J0240.2-0248,174.55476,-54.390606,781.9913,-22.5028373,2.5547237,0.1416173,-0.009585007,0.11904047,-0.15136681,-0.7801561,0.001353321,0.6666667,-0.7407288,-0.775016,-0.12171412,-0.9999996,2.68724973,PowerLaw,0.07082656,0.1971976,3FGL J0240.0-0253,,agn,2MASS J02402441-0253337,0.57,0,0,0.999943341,5.67e-05,0.980986823,0.019013177,0.999898159,0.000102,0.998669898,0.001330102,0,0,0,0,AGN
4FGL J0245.0+4755,141.86679,-10.73122,1356.3013,-22.5783267,2.4183786,0.24357596,0.13862322,0.8121866,-0.99784523,0.96291184,0.002976579,0.6666667,-0.5823744,-0.7631915,-0.56532353,-0.9999911,2.25221212,PowerLaw,0.18930508,0.41690543,3FGL J0244.4+4745,,,,0,0,0,0.999809008,0.000191,0.974663508,0.025336492,0.998514691,0.001485309,0.985980678,0.014019322,0,0,0,0,AGN
4FGL J0246.0-4838,264.79352,-59.122177,1356.6874,-23.062071,2.4489474,0.50514865,0.44653854,1.1978357,-0.82260805,-0.6961459,0.008050426,0.6666667,-0.49561316,-0.66698444,-0.99999934,0.9947189,2.20037796,PowerLaw,0.34560296,1.0706692,,,,,0,0,0,0.99964813,0.000352,0.977772836,0.022227164,0.999310793,0.000689,0.976105134,0.023894866,0,0,0,0,AGN
4FGL J0251.1-1830,201.90068,-61.187057,6462.734,-22.6737227,1.6237446,0.3006073,0.5034518,3.6969025,0.30631596,0.0729381,0.001511054,0.6666667,0.28433666,0.24762112,-0.34700093,-0.65106136,1.62115772,LogParabola,0.23109514,0.05409047,3FGL J0251.1-1829,3FHL J0251.2-1830,,,0,0,0,0.997647103,0.002352897,0.933151994,0.066848006,0.971807463,0.028192537,0.97661641,0.02338359,0,0.014,0,0,AGN
4FGL J0252.0-3657,241.66917,-62.75466,3276.7622,-23.0218275,1.9457521,1.2139058,0.8501078,2.028907,-0.99999094,0.99985284,0.002179714,0.6666667,-0.66875607,0.0938463,-0.8095272,-0.9999948,2.83984136,PowerLaw,0.7247968,0.13014,,,,,0,0,0,0.997057195,0.002942805,0.973749497,0.026250503,0.99902293,0.000977,0.986604116,0.013395884,0,0,0,0,AGN
4FGL J0252.3-2707,219.9578,-63.166855,321.81012,-23.4224033,2.9719613,0.16567978,-0.0731753,0.7877702,-0.33129916,-0.8477856,0.000906,0.6666667,-0.80971533,-0.7757981,-0.26952744,-0.9996133,3.05853169,PowerLaw,0.07188102,0.19087124,,,agn,AT20G J025309-271928,0.73,0,0,0.999933573,6.64e-05,0.989049591,0.010950409,0.999908573,9.14e-05,0.998815047,0.001184953,0,0,0,0,AGN
4FGL J0257.8+7044,133.05244,10.397166,1642.129,-22.0468509,2.5081384,0.316204,0.16710939,1.1017648,0.99215543,-0.34944054,0.001739895,0.6666667,-0.66479445,-0.81371963,-0.7801682,-0.37160745,1.53191733,PowerLaw,0.23539655,0.14029007,,,,,0,0,8,0.998094766,0.001905234,0.966431798,0.033568202,0.947986962,0.052013038,0.980106722,0.019893278,0,0,0,0,AGN
4FGL J0259.0+0552,170.74869,-44.826824,2067.9392,-21.0818829,2.0966868,0.11199852,0.11677192,2.2822864,-0.99768406,0.96077615,0.001183097,0.6666667,-0.5798425,-0.3829876,-0.7404004,-0.9999816,2.69168717,PowerLaw,0.0617976,0.21659712,3FGL J0258.9+0552,3FHL J0258.9+0554,,,0,0,0,0.999826732,0.000173,0.974406484,0.025593516,0.997174318,0.002825682,0.996836703,0.003163297,0,0,0,0,AGN
4FGL J0301.6-5617,273.40692,-52.710155,3409.3887,-22.682359,1.9123611,0.21282975,0.16577199,1.6337589,0.7575351,-0.5140158,0.00162112,0.6666667,-0.14821222,-0.75799197,0.23603174,-0.9999404,3.04129153,PowerLaw,0.12462048,0.3967896,,3FHL J0301.4-5618,,,0,0,0,0.999817653,0.000182,0.974179438,0.025820562,0.999846989,0.000153,0.996091118,0.003908882,0,0,0,0,AGN
4FGL J0302.5+3354,151.80461,-21.519827,1725.5463,-22.0709572,2.3196275,0.11252829,-0.035490427,0.6991621,0.9996526,-0.10495581,0.000414,0.6666667,-0.8378174,-0.48451173,-0.43290496,-0.49818608,1.58351847,PowerLaw,0.043443825,0.1532559,,3FHL J0302.6+3354,,,0,0,4,0.999733146,0.000267,0.973973831,0.026026169,0.990518706,0.009481294,0.99689366,0.00310634,0,0,0,0,AGN
4FGL J0302.7+5717,139.97336,-1.1731087,667.91,-21.6716772,2.7672262,0.15781347,0.060876064,0.7558986,0.99993324,-0.44055873,0.003426082,0.6666667,-0.7726494,-0.73681414,-0.99068415,-0.9750391,1.37217924,PowerLaw,0.09031651,0.2673511,,,,,0,0,13,0.986029891,0.013970109,0.969105578,0.030894422,0.899278302,0.100721698,0.962787001,0.037212999,0,0,0,0,AGN
4FGL J0304.6+6554,135.96774,6.4649677,2594.101,-21.9259312,2.2824311,0.3645293,0.5852535,2.5282261,-0.9999848,0.99980265,0.006159654,0.6666667,-0.17837913,-0.5738279,-0.9999979,0.99983686,1.71211697,PowerLaw,0.38527027,0.9466474,,,,,0,0,0,0.998045646,0.001954354,0.936874411,0.063125589,0.958043074,0.041956926,0.94500567,0.05499433,0,0.006,0,0,AGN
4FGL J0308.9-4702,258.67087,-56.538757,12573.063,-23.8249314,1.5949936,0.99733293,0.37524292,1.5498742,-0.99970156,-0.8122497,0.001179095,0.6666667,0.9972342,-0.4565232,0.32228872,-0.9993279,2.71705715,PowerLaw,0.5534051,0.04039778,,,,,0,0,0,0.999761556,0.000238,0.965971974,0.034028026,0.999912345,8.77e-05,0.992506524,0.007493476,0,0.001,0,0,AGN
4FGL J0312.1-0921,191.49574,-52.37003,1171.3226,-20.6732753,2.2159896,0.13050081,0.6026905,7.7608595,-0.9995446,0.99793696,0.003958155,0.6666667,-0.4002052,-0.7066268,-0.96584773,-0.99110126,1.84672069,LogParabola,0.12184812,0.37097552,3FGL J0312.1-0921,,,,0,0,0,0.136503015,0.863496985,0.405462649,0.594537351,0.245050918,0.754949082,0.22245348,0.77754652,1,0.729,0.999,1,PSR
4FGL J0312.7+2012,162.51157,-31.580492,6029.088,-22.5213395,1.8239946,0.23648778,0.18265142,1.6182717,0.81004304,0.6928802,0.001309798,0.6666667,-0.39447942,0.011290143,-0.68933946,-0.3290874,2.49417051,PowerLaw,0.14005542,0.46584284,3FGL J0312.7+2011,3FHL J0312.7+2013,,,0,0,0,0.999543922,0.000456,0.963788086,0.036211914,0.992491823,0.007508177,0.997613809,0.002386191,0,0.001,0,0,AGN
4FGL J0313.6-7508,291.90625,-38.782734,365.73334,-23.1450747,2.926913,0.2039447,0.064050645,0.50695926,-0.7663442,-0.50941604,0.005718493,0.6666667,-0.86687756,-0.74880874,-0.9999906,-0.15271813,1.86735655,PowerLaw,0.13022013,0.3530975,,,,,0,0,4,0.999869535,0.00013,0.989050236,0.010949764,0.998398403,0.001601597,0.988824838,0.011175162,0,0,0,0,AGN
4FGL J0314.1+2827,157.3119,-24.727674,876.62286,-22.1964461,2.527619,0.1833692,0.118248135,1.2988452,-0.02565783,-0.5295493,0.003995706,0.6666667,-0.84430563,-0.44044143,-0.63139266,-0.99999875,1.15437694,PowerLaw,0.10890834,0.37186915,,,,,0,0,0,0.999949019,5.1e-05,0.975107937,0.024892063,0.981962533,0.018037467,0.992746255,0.007253745,0,0,0,0,AGN
4FGL J0314.1+5033,144.81888,-6.147501,1186.4335,-22.0833597,2.503041,0.32348642,0.48030564,2.8834333,-0.995854,0.9992722,0.008279423,0.6666667,-0.71399635,-0.6166533,-0.9997961,0.6674638,2.71993243,PowerLaw,0.2623922,0.77792937,,,,,0,0,8,0.99903749,0.000963,0.968526953,0.031473047,0.988301358,0.011698642,0.978170865,0.021829135,0,0,0,0,AGN
4FGL J0314.4-4805,259.68732,-55.260857,1359.0547,-22.7558781,2.2823741,0.2611729,0.19914441,1.3210007,-0.6196112,0.459938,0.003976382,0.6666667,-0.6385499,-0.5815292,-0.8849659,-0.99515826,1.72869395,PowerLaw,0.18882303,0.48523107,,,,,0,0,0,0.999192698,0.000807,0.976435181,0.023564819,0.995920437,0.004079563,0.984875868,0.015124132,0,0,0,0,AGN
4FGL J0327.6+2620,161.34569,-24.651138,5275.1377,-22.8018047,1.944023,0.30428487,0.07238403,0.61668974,0.9695793,-0.5211064,0.001399243,0.6666667,-0.99849033,0.9883585,-0.22711487,-0.7065509,1.27793426,PowerLaw,0.13625085,0.5605841,,3FHL J0327.6+2619,,,0,0,0,0.99983632,0.000164,0.968842306,0.031157694,0.99437541,0.00562459,0.989258316,0.010741684,0,0,0,0,AGN
4FGL J0328.4-4736,257.45047,-53.26914,1107.3514,-22.3370207,2.363674,0.117786676,0.002292942,0.046484556,0.9467169,-0.647172,0.001022505,0.6666667,-0.715679,-0.6085828,-0.38838872,-0.99983937,2.61769921,PowerLaw,0.057185672,0.17333035,,,,,0,0,0,0.99978416,0.000216,0.979925185,0.020074815,0.999667948,0.000332,0.99886603,0.00113397,0,0,0,0,AGN
4FGL J0328.5+6114,140.70706,3.9219084,1029.2404,-21.6545867,2.6686323,0.16209303,0.10635553,1.3764777,-0.7348095,-0.23579693,0.00269447,0.6666667,-0.7634453,-0.68381655,-0.9414681,-0.9974428,1.55835922,PowerLaw,0.09071902,0.26584643,3FGL J0332.4+6110,,,,0,0,264,0.989340671,0.010659329,0.969989816,0.030010184,0.973578213,0.026421787,0.964287474,0.035712526,0,0,0,0,AGN
4FGL J0328.6-1129,197.75139,-49.97398,1770.1268,-22.3965365,2.2962093,0.158507,-0.022807442,0.28572103,-0.4014598,-0.6940307,0.00059,0.6666667,-0.75504327,-0.6943872,-0.468187,0.03483343,2.13835976,PowerLaw,0.07036036,0.20273048,,,,,0,0,0,0.999831302,0.000169,0.976152266,0.023847734,0.999696598,0.000303,0.998223149,0.001776851,0,0,0,0,AGN
4FGL J0330.1+5038,146.91196,-4.696355,1176.7079,-21.0709463,2.50502,0.2003392,0.48317316,4.7395587,-0.56872773,-0.10310828,0.004833648,0.6666667,-0.658592,-0.65808225,-0.99999917,0.98729515,2.02570447,LogParabola,0.16013768,0.47285414,,,,,0,0,0,0.97242956,0.02757044,0.704309123,0.295690877,0.8398036,0.1601964,0.702454198,0.297545802,0,0.182,0,0,AGN
4FGL J0330.7+5845,142.34935,2.021978,824.0845,-21.1406593,2.6833804,0.22357142,0.6221193,4.6737394,-0.6625578,0.18692377,0.016929926,0.6666667,-0.72704655,-0.98516846,-0.98329353,-0.9968549,1.97317261,LogParabola,0.15151405,1.1555773,,,,,0,0,6,0.88653961,0.11346039,0.529772087,0.470227913,0.615651042,0.384348958,0.737222867,0.262777133,0,0.538,0.299,0,AGN
4FGL J0333.0-3044,228.62848,-54.644314,4441.2773,-23.1094954,1.8794572,0.2314488,0.07428824,0.71472794,-0.99769914,0.9999217,0.000724,0.6666667,-0.16111961,-0.5472065,-0.62696654,-0.3026733,2.6495165,PowerLaw,0.11371621,0.30170983,,,,,0,0,0,0.999895659,0.000104,0.973727947,0.026272053,0.999798622,0.000201,0.99902819,0.000972,0,0,0,0,AGN
4FGL J0333.4-2705,222.41309,-54.09932,2145.461,-22.694604,2.1028833,0.2404881,0.06170628,0.5285708,-0.8844092,0.048942983,0.002144968,0.6666667,-0.6518616,-0.25094423,-0.84623444,-0.12537943,2.23613129,PowerLaw,0.12345101,0.45346808,,,,,0,0,0,0.999559055,0.000441,0.975637317,0.024362683,0.999668532,0.000331,0.993925489,0.006074511,0,0,0,0,AGN
4FGL J0336.0+7502,133.08284,15.5278635,1290.8848,-20.4179088,2.2162364,0.105453484,0.358797,6.7803764,0.32961443,-0.5293001,0.001375656,0.6666667,-0.340198,-0.59410965,-0.8837063,-0.9999687,1.74126281,LogParabola,0.070127495,0.1685501,3FGL J0336.1+7500,,,,0,0,512,0.000773,0.999227062,0.371659935,0.628340065,0.216910182,0.783089818,0.075947403,0.924052597,1,0.77,1,1,PSR
4FGL J0337.5+2423c,164.61195,-24.741873,1281.5547,-22.173503,2.3973207,0.16462043,0.07852205,0.95699596,-0.48106983,-0.61219937,0.00211226,0.6666667,-0.81576365,-0.4571116,-0.46801114,-1,2.04725289,PowerLaw,0.09118095,0.25811005,,,,,0,0,33,0.999481545,0.000518,0.976101091,0.023898909,0.998881206,0.001118794,0.99197388,0.00802612,0,0,0,0,AGN
4FGL J0340.4+5302,146.7922,-1.821867,540.0826,-20.6786786,2.9236324,0.065728046,0.5867085,12.293677,-0.14695427,-0.62859756,0.005034599,0.6666667,-0.9239938,-0.99848926,-0.9998748,-0.747539,2.0079351,LogParabola,0.068418756,0.1899924,3FGL J0340.4+5302,,,,0,0,0,0.074373288,0.925626712,0.365103059,0.634896941,0.001503216,0.998496784,0.338589695,0.661410305,1,0.788,1,0.995,PSR
4FGL J0341.9+3153c,160.21904,-18.36376,1509.016,-21.1836256,2.466326,0.18265274,0.13096532,1.4852164,-0.21167587,-0.607843,0.005587579,0.6666667,-0.7385317,-0.6236748,-0.99603164,0.91138124,2.18506171,PowerLaw,0.1223414,0.7601371,3FGL J0342.3+3148c,,,,0,0,32,0.998297731,0.001702269,0.974845832,0.025154168,0.993544931,0.006455069,0.971833306,0.028166694,0,0,0,0,AGN
4FGL J0343.3-6303,277.24048,-44.547157,2664.4434,-22.2897437,2.047086,0.15746672,0.052071698,0.7258344,0.81811297,-0.8339984,0.000827,0.6666667,-0.47872582,-0.6632008,-0.19855021,-0.83180994,2.23741201,PowerLaw,0.07692707,0.22748886,,3FHL J0343.5-6302,,,0,0,0,0.99986798,0.000132,0.974695632,0.025304368,0.999393413,0.000607,0.998168314,0.001831686,0,0,0,0,AGN
4FGL J0346.2+3235,160.49614,-17.246677,1072.2805,-21.7233809,2.5610263,0.19306183,0.13109827,1.3539665,0.89923555,-0.4416302,0.003542213,0.6666667,-0.8299238,-0.6769587,-0.59380484,-0.999776,2.29350748,PowerLaw,0.1120562,0.32624424,,,,,0,0,16,0.998439498,0.001560502,0.975304928,0.024695072,0.990041942,0.009958058,0.983508222,0.016491778,0,0,0,0,AGN
4FGL J0347.0-6400,278.07047,-43.70364,1919.8276,-22.1497765,2.3204176,0.33398807,0.999537,4.2336283,-0.9290062,0.99631965,0.001135654,0.6666667,-0.06299551,-0.6536711,-0.9997891,0.5308702,1.56310156,LogParabola,,0.31894886,,,,,0,0,2048,0.89722354,0.10277646,0.761446622,0.238553378,0.885325097,0.114674903,0.821319205,0.178680795,0,0.13,0,0,AGN
4FGL J0358.1+2850,165.09822,-18.356842,907.68713,-22.1795192,2.5685651,0.3912737,0.9514858,3.8323689,0.9999724,-0.6334293,0.00577878,0.6666667,-0.47103325,-1,0.9999997,-0.9998342,1.32534519,LogParabola,0.2900953,0.50427717,,,,,0,0,1,0.999937508,6.25e-05,0.819975597,0.180024403,0.956643178,0.043356822,0.938436247,0.061563753,0,0.049,0,0,AGN
4FGL J0359.3+3626,159.98468,-12.574114,800.19135,-21.8355756,2.6332672,0.2872592,0.7371521,4.261063,0.9668597,-0.14654793,0.006204621,0.6666667,-0.73858064,-0.92693126,-0.99984866,0.6700739,0.339578752,LogParabola,0.23228973,0.47222716,,,,,0,0,1,0.985135894,0.014864106,0.378984297,0.621015703,0.079592525,0.920407475,0.867455979,0.132544021,0,0.767,1,0,MIXED
4FGL J0405.9+3041,165.06317,-15.846429,1784.8818,-22.3269334,2.3698332,0.15617304,-0.006139059,0.05357432,0.94838005,0.988173,0.001143748,0.6666667,-0.8504181,-0.6811324,-0.47280705,-0.46606857,1.95443235,PowerLaw,0.06837256,0.13818103,,,,,0,0,2,0.999733821,0.000266,0.974076155,0.025923845,0.994592834,0.005407166,0.993733005,0.006266995,0,0,0,0,AGN
4FGL J0406.2+0639,184.61214,-32.053356,2111.5122,-22.3112392,2.350475,0.1697213,-0.022341138,0.321922,-0.3600445,-0.8731413,0.000489,0.6666667,-0.7791651,-0.48283097,-0.726643,-0.17042877,2.69765054,PowerLaw,0.06624232,0.20788464,,,agn,TEX 0403+064,0.21,0,16,0.999901171,9.88e-05,0.975557209,0.024442791,0.999742676,0.000257,0.998956546,0.001043454,0,0,0,0,AGN
4FGL J0407.7-5702,267.7967,-44.4116,1327.9434,-22.8606455,2.4098535,0.12303617,-0.08634065,1.4741267,-0.17793423,-0.7376129,0.00026,0.6666667,-0.590126,-0.7675537,-0.6977161,0.052039344,1.20110364,PowerLaw,0.045507934,0.1698387,,,,,0,0,0,0.999844548,0.000155,0.976279578,0.023720422,0.994749395,0.005250605,0.996112207,0.003887793,0,0,0,0,AGN
4FGL J0409.2+2542,169.287,-18.876911,3147.052,-22.1658212,2.089314,0.22638863,0.106429555,1.130276,0.9550982,-0.6350615,0.002073481,0.6666667,-0.5725099,-0.32051614,-0.65103245,-0.95446,2.03545106,PowerLaw,0.116710104,0.48989078,,,,,0,0,0,0.99986798,0.000132,0.971707904,0.028292096,0.992811629,0.007188371,0.997808699,0.002191301,0,0,0,0,AGN
4FGL J0409.4-3822,241.17305,-47.41337,5917.2407,-22.7960023,1.8636657,0.38383853,0.6501986,2.7323298,-0.5002438,-0.9992685,0.008764232,0.6666667,-0.32847872,0.95350426,-0.7200091,-0.5540322,1.99436983,PowerLaw,0.36071768,1.8240514,,,,,0,0,16,0.999940587,5.94e-05,0.965870221,0.034129779,0.996414206,0.003585794,0.985840284,0.014159716,0,0,0,0,AGN
4FGL J0409.7+4006c,158.99518,-8.488823,716.9522,-21.590345,2.6340868,0.30501714,0.8313404,4.4184585,-0.19456135,0.05069594,0.007399968,0.6666667,-0.7467897,-0.9363465,-0.99903315,-0.85519576,2.1558413,LogParabola,0.28489128,0.49811,,,unk,ECC G159.01-08.46,0.27,0,32,0.619125997,0.380874003,0.614511359,0.385488641,0.708740192,0.291259808,0.878872977,0.121127023,0,0.337,0,0,AGN
4FGL J0413.1-0304,195.4647,-36.191944,683.1202,-22.0697522,2.673144,0.1410258,0.07713416,0.97109526,0.99993986,-0.6427162,0.004095831,0.6666667,-0.69894505,-0.84584653,-0.8916418,-0.99999475,2.30784363,PowerLaw,0.084749795,0.32063183,,,,,0,0,0,0.999907281,9.27e-05,0.982375102,0.017624898,0.990430996,0.009569004,0.991367092,0.008632908,0,0,0,0,AGN
4FGL J0414.3+4522,155.9795,-4.0844064,6241.8037,-22.3470417,1.954565,0.17705894,0.013736459,0.14580444,-0.9998696,-0.7856854,0.000243,0.6666667,0.9988628,-0.6559522,-0.5818099,-0.53256845,2.28497867,PowerLaw,0.08956481,0.18688667,,,,,0,0,0,0.999912353,8.76e-05,0.972155415,0.027844585,0.999757457,0.000243,0.998294258,0.001705742,0,0,0,0,AGN
4FGL J0414.6+5711,147.84787,4.502063,5347.5137,-22.0381512,1.998897,0.24216513,0.11202871,1.2449678,0.6587284,-0.19641782,0.000252,0.6666667,-0.006802652,-0.46722284,-0.35886672,-0.75565374,1.86161059,PowerLaw,0.11562754,0.22511926,,3FHL J0414.7+5711,,,0,0,0,0.999863302,0.000137,0.96526992,0.03473008,0.990963015,0.009036985,0.997030334,0.002969666,0,0,0,0,AGN
4FGL J0414.7-4300,247.90213,-46.22139,1147.348,-21.5727821,2.3673682,0.20013563,0.9818575,6.403595,-0.29378712,-0.15448776,0.000956,0.6666667,-0.43212476,-0.87480783,-0.99986714,0.0421358,1.08518848,LogParabola,0.11596808,0.19606926,,,,,0,0,0,0.014378728,0.985621272,0.429729193,0.570270807,0.225753067,0.774246933,0.349380539,0.650619461,1,0.695,1,0.997,PSR
